title,href,desc,location,price
合租·慧华苑5居室-南卧,//www.ziroom.com/x/714661938.html,11.7㎡ | 6/6层,小区距龙泽站步行约1077米,2860
整租·和平里七区2室1厅-南北,//www.ziroom.com/x/807314783.html,54.25㎡ | 4/5层,小区距和平里北街站步行约437米,7630
合租·天居园3居室-南卧,//www.ziroom.com/x/717997477.html,12.6㎡ | 4/32层,小区距立水桥南站步行约428米,4290
合租·芍药居北里3居室-南卧,//www.ziroom.com/x/796195773.html,11.1㎡ | 3/7层,小区距芍药居站步行约1160米,4030
合租·云趣园一区3居室-南卧,//www.ziroom.com/x/807373695.html,9.65㎡ | 3/6层,小区距育知路站步行约437米,2630
合租·龙腾苑三区3居室-南卧,//www.ziroom.com/x/760206348.html,13.5㎡ | 6/6层,小区距回龙观站步行约982米,3390
合租·顶秀青溪4居室-南卧,//www.ziroom.com/x/584016571.html,10.2㎡ | 8/12层,小区距立水桥站步行约965米,2890
合租·新纪家园3居室-南卧,//www.ziroom.com/x/639253884.html,11.6㎡ | 20/28层,小区距太阳宫站步行约226米,3790
整租·新街口西里三区2室1厅-南,//www.ziroom.com/x/720790980.html,56.7㎡ | 2/6层,小区距新街口站步行约303米,7790
合租·红联村3号院3居室-南卧,//www.ziroom.com/x/614481425.html,10.2㎡ | 2/6层,小区距积水潭站步行约1220米,3690
合租·首开国风美唐一期3居室-北卧,//www.ziroom.com/x/710764769.html,10.82㎡ | 11/11层,小区距霍营站步行约553米,2990
合租·奥北南区3居室-南卧,//www.ziroom.com/x/774756154.html,13.9㎡ | 6/11层,小区距立水桥站步行约213米,3560
合租·城锦苑3居室-南卧,//www.ziroom.com/x/736035403.html,10.1㎡ | 3/26层,小区距北苑路北站步行约1162米,2760
合租·菊园2居室-南卧,//www.ziroom.com/x/710176852.html,10.92㎡ | 5/6层,小区距马连洼站步行约1381米,3630
合租·芍药居北里2居室-南卧,//www.ziroom.com/x/742824239.html,11㎡ | 1/7层,小区距芍药居站步行约1160米,3730
合租·龙泽苑西区4居室-南卧,//www.ziroom.com/x/727098599.html,12㎡ | 5/6层,小区距龙泽站步行约803米,4130
合租·龙腾苑二区3居室-南卧,//www.ziroom.com/x/731332552.html,12.4㎡ | 6/6层,小区距回龙观站步行约987米,2890
整租·育新花园1室1厅-南,//www.ziroom.com/x/754652322.html,51.6㎡ | 4/6层,小区距育新站步行约174米,6190
合租·国仕汇4居室-南卧,//www.ziroom.com/x/593827153.html,12.3㎡ | 5/15层,小区距龙泽站步行约1626米,3160
合租·芍药居北里3居室-南卧,//www.ziroom.com/x/663753165.html,11㎡ | 12/14层,小区距芍药居站步行约1160米,3260
合租·天居园3居室-东南卧,//www.ziroom.com/x/762671409.html,9.8㎡ | 2/32层,小区距立水桥南站步行约428米,3260
合租·文慧园3居室-南卧,//www.ziroom.com/x/636550020.html,10.3㎡ | 3/6层,小区距积水潭站步行约1006米,3260
合租·龙锦苑六区4居室-南卧,//www.ziroom.com/x/737162446.html,13.9㎡ | 5/6层,小区距平西府站步行约1017米,2890
合租·首开国风美唐一期3居室-北卧,//www.ziroom.com/x/734748698.html,9.89㎡ | 3/11层,小区距霍营站步行约553米,2960
合租·芍药居甲2号院2居室-南卧,//www.ziroom.com/x/796848292.html,11.9㎡ | 4/6层,小区距芍药居站步行约716米,4260
合租·花家地西里二区4居室-南卧,//www.ziroom.com/x/641947778.html,9.2㎡ | 5/24层,小区距阜通站步行约979米,3260
合租·北郊农场宿舍2居室-南卧,//www.ziroom.com/x/807065989.html,11.7㎡ | 3/4层,小区距龙泽站步行约1436米,3090
合租·云趣园一区4居室-南卧,//www.ziroom.com/x/768455616.html,14㎡ | 5/6层,小区距育知路站步行约437米,3030
整租·芍药居2号院2室1厅-南北,//www.ziroom.com/x/719795566.html,57.12㎡ | 3/6层,小区距芍药居站步行约215米,7630
合租·首开国风美唐三期3居室-东卧,//www.ziroom.com/x/743260545.html,12.2㎡ | 14/18层,小区距霍营站步行约578米,3290
合租·华龙苑北里5居室-南卧,//www.ziroom.com/x/782838000.html,13.9㎡ | 6/7层,小区距回龙观东大街站步行约577米,3390
合租·罗庄东里3居室-南卧,//www.ziroom.com/x/613526299.html,11.1㎡ | 4/6层,小区距知春路站步行约518米,3830
合租·芍药居北里3居室-南卧,//www.ziroom.com/x/765863000.html,9.73㎡ | 6/28层,小区距芍药居站步行约1160米,3190
合租·南湖中园二区3居室-南卧,//www.ziroom.com/x/767360195.html,12.1㎡ | 3/6层,小区距望京站步行约808米,3830
合租·华龙苑南里2居室-南卧,//www.ziroom.com/x/748200367.html,10.3㎡ | 2/6层,小区距霍营站步行约785米,3690
整租·美立方1室1厅-南,//www.ziroom.com/x/710867880.html,63.21㎡ | 7/13层,小区距立水桥南站步行约524米,6730
合租·王庄路27号院2居室-南卧,//www.ziroom.com/x/618303923.html,10.6㎡ | 2/6层,小区距五道口站步行约564米,3830
合租·明天第一城7号院3居室-南卧,//www.ziroom.com/x/777320058.html,12.6㎡ | 3/20层,小区距立水桥站步行约941米,3260
合租·四道口5号院6居室-南卧,//www.ziroom.com/x/807279321.html,11㎡ | 3/7层,小区距大钟寺站步行约960米,3960
合租·芍药居2号院3居室-南卧,//www.ziroom.com/x/755205610.html,9.4㎡ | 3/7层,小区距芍药居站步行约215米,3660
合租·旭辉奥都3居室-南卧,//www.ziroom.com/x/765741653.html,14.3㎡ | 9/27层,小区距立水桥南站步行约608米,3530
合租·天慧园4居室-南卧,//www.ziroom.com/x/747268779.html,11.9㎡ | 6/7层,小区距龙泽站步行约1413米,2860
上地自如寓·一居A户型,//www.ziroomapartment.com/ZRAST/houseType/getDetail/ff80808148e981940148e9a7c4310007.html,30㎡ | 整租1居,小区距上地站步行约840米,5780
合租·龙腾苑三区3居室-南卧,//www.ziroom.com/x/742604728.html,13.5㎡ | 2/6层,小区距回龙观站步行约982米,3460
合租·怡美家园5居室-南卧,//www.ziroom.com/x/733775012.html,12㎡ | 7/9层,小区距清河站步行约551米,3660
合租·蓟门东里3居室-南卧,//www.ziroom.com/x/743141235.html,9.99㎡ | 10/15层,小区距西土城站步行约473米,3960
合租·上地东里3居室-南卧,//www.ziroom.com/x/631394533.html,14㎡ | 5/6层,小区距上地站步行约746米,3530
合租·世安家园4居室-南卧,//www.ziroom.com/x/636222007.html,10.4㎡ | 5/22层,小区距望京西站步行约1117米,2860
自如城市之光工体店·自由崇拜2人间,//www.ziroomapartment.com/ZRAST/houseType/getDetail/2c928d8470d3b7530170f0cdbb4309aa.html,10㎡ | 床位,小区距东大桥站步行约165米,2599
合租·银领国际4居室-南卧,//www.ziroom.com/x/773648899.html,11.7㎡ | 17/26层,小区距望京西站步行约564米,3360
合租·圣馨大地4居室-南卧,//www.ziroom.com/x/790430287.html,11.4㎡ | 3/29层,小区距望京站步行约551米,3590
合租·龙博苑三区4居室-南卧,//www.ziroom.com/x/767133603.html,10.5㎡ | 6/7层,小区距育新站步行约881米,2690
合租·旗胜家园3居室-南卧,//www.ziroom.com/x/749050281.html,9.84㎡ | 10/21层,小区距霍营站步行约370米,2660
合租·和平街十二区2居室-南卧,//www.ziroom.com/x/615369752.html,14.5㎡ | 6/6层,小区距光熙门站步行约648米,3960
合租·龙博苑一区3居室-北卧,//www.ziroom.com/x/757723633.html,11.3㎡ | 6/6层,小区距回龙观站步行约394米,3090
合租·融泽嘉园3居室-南卧,//www.ziroom.com/x/772643106.html,11.4㎡ | 19/28层,小区距西二旗站步行约1802米,3360
合租·新康园3居室-南卧,//www.ziroom.com/x/756125849.html,10.5㎡ | 1/24层,小区距育新站步行约871米,3390
合租·芍药居北里3居室-南卧,//www.ziroom.com/x/612672867.html,12㎡ | 13/27层,小区距芍药居站步行约1160米,3090
合租·建材城西一里2居室-南卧,//www.ziroom.com/x/807309533.html,14.31㎡ | 3/5层,小区距育新站步行约565米,3590
合租·上地东里3居室-南卧,//www.ziroom.com/x/631381572.html,11.7㎡ | 5/6层,小区距上地站步行约746米,3560
合租·上林溪2居室-南卧,//www.ziroom.com/x/717206054.html,9.5㎡ | 6/19层,小区距清河站步行约1167米,3390
合租·东王庄3居室-南卧,//www.ziroom.com/x/617198250.html,12.3㎡ | 5/6层,小区距清华东路西口站步行约286米,3930
合租·新龙城3居室-南卧,//www.ziroom.com/x/761532532.html,9㎡ | 3/15层,小区距龙泽站步行约999米,2990
整租·砖角楼南里2室1厅-南北,//www.ziroom.com/x/720801650.html,57.78㎡ | 5/6层,小区距柳芳站步行约551米,7230
合租·北苑家园清友园3居室-南卧,//www.ziroom.com/x/726839124.html,9.8㎡ | 13/25层,小区距北苑站步行约1249米,2930
合租·沁春家园3居室-南卧,//www.ziroom.com/x/775814036.html,13.5㎡ | 5/6层,小区距育新站步行约937米,2990
整租·芍药居1室1厅-南,//www.ziroom.com/x/807052290.html,50.26㎡ | 4/18层,小区距芍药居站步行约643米,6530
合租·土星园3居室-南卧,//www.ziroom.com/x/752325680.html,11.5㎡ | 2/28层,小区距芍药居站步行约402米,4090
合租·融泽嘉园2居室-南卧,//www.ziroom.com/x/778572231.html,11.6㎡ | 25/27层,小区距西二旗站步行约1802米,2990
合租·国仕汇3居室-南卧,//www.ziroom.com/x/742553900.html,13.1㎡ | 3/15层,小区距龙泽站步行约1626米,3230
合租·新纪家园3居室-南卧,//www.ziroom.com/x/787082720.html,16.2㎡ | 3/21层,小区距太阳宫站步行约226米,4360
合租·曙光里3居室-南卧,//www.ziroom.com/x/765002222.html,11㎡ | 2/12层,小区距太阳宫站步行约1132米,3860
合租·新街口西里三区3居室-北卧,//www.ziroom.com/x/788816692.html,9.3㎡ | 6/6层,小区距新街口站步行约303米,3590
合租·华贸城3居室-南卧,//www.ziroom.com/x/710547683.html,11.72㎡ | 16/28层,小区距北苑站步行约858米,3330
合租·北店嘉园3居室-南卧,//www.ziroom.com/x/761878628.html,15.1㎡ | 5/7层,小区距育知路站步行约1095米,3060
整租·芍药居2号院2室1厅-南,//www.ziroom.com/x/762311830.html,57㎡ | 4/6层,小区距芍药居站步行约215米,7990
合租·曙光里2居室-南卧,//www.ziroom.com/x/771877776.html,10㎡ | 4/5层,小区距太阳宫站步行约1132米,3390
合租·静安东里3居室-南卧,//www.ziroom.com/x/624719618.html,9.7㎡ | 2/6层,小区距三元桥站步行约726米,3290
合租·悦秀园3居室-南卧,//www.ziroom.com/x/793116023.html,12㎡ | 4/6层,小区距育新站步行约1591米,3160
合租·天通苑本三区2居室-南卧,//www.ziroom.com/x/796231081.html,12.6㎡ | 6/6层,小区距天通苑南站步行约1128米,3230
合租·北京北4居室-南卧,//www.ziroom.com/x/640246896.html,12.1㎡ | 2/20层,小区距立水桥站步行约683米,4090
合租·圣馨大地4居室-南卧,//www.ziroom.com/x/620699714.html,11.4㎡ | 22/29层,小区距望京站步行约551米,3460
合租·融泽嘉园3居室-南卧,//www.ziroom.com/x/717787957.html,10.6㎡ | 13/31层,小区距西二旗站步行约1802米,3060
合租·立城苑4居室-南卧,//www.ziroom.com/x/630057556.html,13.5㎡ | 12/15层,小区距立水桥站步行约496米,3090
合租·融泽嘉园3居室-南卧,//www.ziroom.com/x/765955344.html,11㎡ | 7/34层,小区距西二旗站步行约1802米,3490
合租·玉桃园二区3居室-南卧,//www.ziroom.com/x/786551160.html,11.4㎡ | 2/5层,小区距西直门站步行约528米,3690
合租·怡美家园4居室-南卧,//www.ziroom.com/x/769196696.html,9.42㎡ | 8/11层,小区距清河站步行约551米,3190
合租·龙跃苑三区3居室-南卧,//www.ziroom.com/x/746342623.html,15.4㎡ | 3/6层,小区距霍营站步行约771米,3290
合租·芍药居北里3居室-南卧,//www.ziroom.com/x/755734842.html,12.5㎡ | 6/24层,小区距芍药居站步行约1160米,3190
合租·砖角楼南里2居室-南卧,//www.ziroom.com/x/725093900.html,12㎡ | 15/16层,小区距柳芳站步行约551米,4160
合租·上地东里3居室-南卧,//www.ziroom.com/x/807348166.html,12.85㎡ | 1/6层,小区距上地站步行约746米,3690
合租·芍药居北里3居室-南卧,//www.ziroom.com/x/645789219.html,12㎡ | 8/20层,小区距芍药居站步行约1160米,3660
合租·和谐家园二区2居室-北卧,//www.ziroom.com/x/757781154.html,10.5㎡ | 5/6层,小区距回龙观东大街站步行约424米,3390
合租·上奥世纪中心3居室-南卧,//www.ziroom.com/x/513061194.html,12.1㎡ | 16/17层,小区距育新站步行约1449米,3390
合租·育新花园3居室-东卧,//www.ziroom.com/x/780410478.html,12.7㎡ | 13/19层,小区距育新站步行约174米,2890
合租·罗庄东里3居室-南卧,//www.ziroom.com/x/734139829.html,10㎡ | 4/6层,小区距知春路站步行约518米,3960
整租·建材城西一里2室1厅-南北,//www.ziroom.com/x/765128613.html,46㎡ | 4/6层,小区距育新站步行约565米,6430
整租·华发颐园1室1厅-西南,//www.ziroom.com/x/807281463.html,59.53㎡ | 14/19层,小区距立水桥南站步行约327米,6660
合租·新纪家园3居室-南卧,//www.ziroom.com/x/634305773.html,11.1㎡ | 5/28层,小区距太阳宫站步行约226米,3230
合租·西坝河北里2居室-南卧,//www.ziroom.com/x/771049396.html,9.85㎡ | 6/16层,小区距光熙门站步行约858米,3360
合租·芍药居北里3居室-南卧,//www.ziroom.com/x/633945856.html,10㎡ | 14层,小区距芍药居站步行约1160米,3260
合租·和谐家园二区3居室-北卧,//www.ziroom.com/x/793932957.html,10㎡ | 5/6层,小区距回龙观东大街站步行约424米,2890
合租·旭辉奥都3居室-南卧,//www.ziroom.com/x/744749689.html,14.3㎡ | 15/27层,小区距立水桥南站步行约608米,3630
整租·SOCO公社1室1厅-南,//www.ziroom.com/x/807313880.html,56.22㎡ | 15/18层,小区距霍营站步行约623米,6290
合租·北苑家园茉藜园2居室-南卧,//www.ziroom.com/x/751992000.html,12㎡ | 2/26层,小区距立水桥南站步行约1135米,3990
合租·国航宿舍3居室-南卧,//www.ziroom.com/x/714087892.html,11.4㎡ | 5/16层,小区距芍药居站步行约1241米,3130
合租·龙跃苑四区4居室-南卧,//www.ziroom.com/x/760187918.html,11.9㎡ | 5/6层,小区距霍营站步行约1269米,2890
合租·成府路20号院2居室-南卧,//www.ziroom.com/x/758783649.html,10.4㎡ | 6/7层,小区距五道口站步行约744米,4690
合租·龙锦苑六区2居室-南卧,//www.ziroom.com/x/767163576.html,14㎡ | 3/6层,小区距平西府站步行约1017米,3590
合租·和平街十四区3居室-南卧,//www.ziroom.com/x/665372293.html,12㎡ | 7/9层,小区距柳芳站步行约958米,3590
合租·慧谷金色家园4居室-南卧,//www.ziroom.com/x/636126295.html,11.29㎡ | 6/15层,小区距望京站步行约1195米,3630
合租·天居园3居室-东卧,//www.ziroom.com/x/739169958.html,10.3㎡ | 20/32层,小区距立水桥南站步行约428米,3130
整租·芍药居2号院2室1厅-南北,//www.ziroom.com/x/770409390.html,60㎡ | 4/5层,小区距芍药居站步行约215米,7990
合租·汉荣家园5居室-南卧,//www.ziroom.com/x/743799089.html,10.5㎡ | 6/25层,小区距知春路站步行约572米,3860
合租·龙博苑一区3居室-南卧,//www.ziroom.com/x/726770739.html,15.6㎡ | 6/6层,小区距回龙观站步行约394米,3230
合租·卫生部小区2居室-南卧,//www.ziroom.com/x/807347529.html,10.2㎡ | 5/6层,小区距西直门站步行约1133米,4130
合租·天畅园3居室-南卧,//www.ziroom.com/x/615267061.html,12.8㎡ | 13/32层,小区距北苑路北站步行约396米,3630
合租·芍药居2号院3居室-南卧,//www.ziroom.com/x/744933892.html,9.3㎡ | 5/6层,小区距芍药居站步行约215米,3860
合租·沁春家园3居室-北卧,//www.ziroom.com/x/781945891.html,11㎡ | 6/6层,小区距育新站步行约937米,2890
合租·新康园2居室-西南卧,//www.ziroom.com/x/750254342.html,10㎡ | 3/5层,小区距育新站步行约871米,3230
合租·胡家园小区3居室-南卧,//www.ziroom.com/x/765442796.html,11.2㎡ | 6/6层,小区距东直门站步行约992米,3530
整租·育新花园1室1厅-南,//www.ziroom.com/x/807271264.html,53㎡ | 1/6层,小区距育新站步行约174米,6060
合租·世捷座4居室-南卧,//www.ziroom.com/x/760300535.html,10.8㎡ | 16/24层,小区距芍药居站步行约1066米,3290
合租·民旺园2居室-南卧,//www.ziroom.com/x/762110652.html,11㎡ | 8/16层,小区距雍和宫站步行约1059米,4030
合租·柳芳南里3居室-南卧,//www.ziroom.com/x/807218652.html,11.9㎡ | 5/6层,小区距柳芳站步行约1153米,3490
合租·龙腾苑六区4居室-西卧,//www.ziroom.com/x/807183085.html,10.7㎡ | 6/6层,小区距回龙观站步行约540米,2860
合租·新康园6居室-南卧,//www.ziroom.com/x/743300606.html,15.3㎡ | 5/5层,小区距育新站步行约871米,3090
自如城市之光工体店·美好互换3人间,//www.ziroomapartment.com/ZRAST/houseType/getDetail/2c928d8470d3b7530170f0cdbb4909ac.html,15㎡ | 床位,小区距东大桥站步行约165米,2499
合租·南湖中园一区3居室-南卧,//www.ziroom.com/x/780885875.html,11.9㎡ | 2/7层,小区距望京站步行约1161米,3730
合租·蓟门北里3居室-南卧,//www.ziroom.com/x/618794447.html,11.5㎡ | 6/6层,小区距西土城站步行约473米,4160
